,name,username,profile,user_id,title,fide,country,followers,joined,last_online,current_rapid_rating,highest_rapid_rating,highest_rapid_date,rapid_win,rapid_draw,rapid_loss,current_blitz_rating,highest_blitz_rating,highest_blitz_date,blitz_win,blitz_draw,blitz_loss,current_bullet_rating,highest_bullet_rating,highest_bullet_date,bullet_win,bullet_draw,bullet_loss,highest_tactics_rating,highest_tactics_date,highest_puzzle_rush_score,is_streamer,status,league
769,Robert Markus,4thd-alpeacefulmoon,https://www.chess.com/member/4thD-alpeacefulmoon,69412324,GM,0.0,Serbia,8,16/12/2019,20/11/2021,,,,,,,2084.0,,,0.0,1.0,0.0,,,,,,,1000,16/12/2019,,False,premium,
770,,bornio,https://www.chess.com/member/Bornio,61777386,GM,0.0,United States,10,01/06/2019,09/07/2023,2477.0,2468.0,25/06/2023,86.0,11.0,16.0,2933.0,2947.0,29/03/2023,268.0,55.0,94.0,2704.0,2704.0,01/07/2023,67.0,5.0,24.0,3653,26/06/2023,69.0,False,premium,Elite
771,LAXMAN RAJARAM,indianelephant5,https://www.chess.com/member/INDIANELEPHANT5,5428502,GM,0.0,India,1,13/07/2011,05/10/2016,,,,,,,2071.0,2071.0,20/09/2016,6.0,0.0,0.0,2293.0,2143.0,20/09/2016,1.0,0.0,0.0,400,13/07/2011,,False,premium,
772,A.A AL,unclejambit,https://www.chess.com/member/unclejambit,151208049,GM,0.0,Qatar,99,15/08/2021,27/11/2022,2638.0,2702.0,15/03/2022,1088.0,196.0,489.0,2630.0,2634.0,20/02/2022,200.0,9.0,77.0,2624.0,2648.0,21/05/2022,129.0,5.0,33.0,800,15/08/2021,64.0,False,premium,Champion
773,,vovanchik0991,https://www.chess.com/member/Vovanchik0991,39560350,GM,0.0,Russia,73,19/10/2017,31/05/2022,,,,,,,3006.0,3006.0,04/01/2021,328.0,33.0,118.0,2969.0,2969.0,21/02/2022,114.0,10.0,43.0,3947,24/05/2020,87.0,False,premium,Stone
774,Aravindh Chithambaram,vaathi_coming,https://www.chess.com/member/Vaathi_Coming,55505950,GM,0.0,India,542,04/01/2019,13/07/2023,2780.0,2842.0,26/09/2020,21.0,4.0,6.0,2946.0,2952.0,14/07/2020,674.0,111.0,310.0,2831.0,3045.0,30/04/2021,720.0,70.0,571.0,2465,28/06/2019,74.0,False,premium,Stone
775,Alexander Morozevich,egorgeroev,https://www.chess.com/member/EgorGeroev,35045340,GM,0.0,Russia,243,25/04/2017,24/03/2018,,,,,,,2738.0,2759.0,02/11/2017,227.0,69.0,151.0,2546.0,2396.0,29/10/2017,6.0,1.0,0.0,400,25/04/2017,,False,premium,
776,Vladislav Artemiev,vartemiev,https://www.chess.com/member/vartemiev,28046510,GM,0.0,Russia,327,05/05/2016,23/06/2023,,,,,,,2722.0,2808.0,16/08/2017,689.0,100.0,350.0,2966.0,2953.0,16/08/2017,2844.0,180.0,1373.0,400,05/05/2016,,False,premium,
777,Stanley Millien,varuzhanakobian,https://www.chess.com/member/VaruzhanAkobian,14777228,GM,0.0,United States,3,01/12/2013,02/12/2013,1319.0,1371.0,01/12/2013,2.0,0.0,1.0,,,,,,,,,,,,,400,01/12/2013,,False,premium,
778,Loek van Wely,kingloek12345,https://www.chess.com/member/KingLoek12345,6602322,GM,0.0,Netherlands,1,03/02/2012,03/02/2012,,,,,,,,,,,,,,,,,,,400,03/02/2012,,False,premium,
779,Leonid Yudasin,besmall,https://www.chess.com/member/besmall,31734666,GM,0.0,United States,19,20/12/2016,06/07/2022,2494.0,2613.0,15/10/2021,26.0,0.0,7.0,2273.0,2343.0,06/01/2017,39.0,6.0,27.0,2086.0,2068.0,03/01/2017,16.0,0.0,5.0,1000,20/12/2016,,False,premium,Silver
780,Alexey Dreev,igrok3069,https://www.chess.com/member/Igrok3069,29958294,GM,0.0,Russia,100,16/09/2016,11/07/2023,2644.0,2685.0,30/05/2020,52.0,59.0,62.0,2867.0,2950.0,16/02/2022,171.0,33.0,65.0,2629.0,2809.0,22/02/2022,47.0,2.0,38.0,1697,28/01/2023,45.0,False,premium,Silver
781,,vica56,https://www.chess.com/member/vica56,8336578,GM,0.0,United States,82,27/07/2012,16/07/2023,2469.0,2469.0,31/07/2021,2.0,1.0,0.0,2091.0,2417.0,24/11/2019,37575.0,2863.0,31979.0,2550.0,,,0.0,0.0,1.0,2426,13/07/2023,35.0,False,premium,Legend
782,Alexei Fedorov,alefedorov,https://www.chess.com/member/ALeFedorov,76577282,GM,0.0,Belarus,7,13/04/2020,13/07/2023,2374.0,2438.0,15/10/2021,8.0,7.0,9.0,2609.0,2616.0,24/03/2022,245.0,56.0,87.0,,,,,,,1279,13/04/2020,,False,premium,Stone
783,Jakob Vang Glud,teamglud,https://www.chess.com/member/TeamGlud,50789086,GM,0.0,Denmark,8,16/10/2018,09/04/2019,,,,,,,2537.0,2640.0,30/01/2019,466.0,86.0,324.0,2733.0,2741.0,08/12/2018,29.0,2.0,18.0,2554,30/01/2019,,False,premium,
784,Hans Tikkanen,brainwolf,https://www.chess.com/member/brainwolf,7053185,GM,0.0,Sweden,9,23/03/2012,14/07/2023,1517.0,1517.0,21/06/2022,2.0,0.0,0.0,2483.0,2525.0,07/05/2020,133.0,19.0,59.0,1904.0,1754.0,30/10/2019,6.0,0.0,0.0,3506,11/07/2023,64.0,False,premium,Stone
785,Giovanni Vescovi,keyser_stark,https://www.chess.com/member/keyser_stark,178743367,GM,0.0,Brazil,20,01/04/2022,01/04/2022,,,,,,,2390.0,2390.0,01/04/2022,6.0,0.0,0.0,,,,,,,1200,01/04/2022,,False,premium,Wood
786,Ruiyuan Yu,duanlian,https://www.chess.com/member/duanlian,9785136,GM,0.0,China,24,26/11/2012,12/07/2023,2300.0,2526.0,01/09/2021,111.0,65.0,108.0,1863.0,1870.0,06/09/2022,16.0,0.0,4.0,2570.0,2648.0,12/02/2022,141.0,4.0,66.0,3263,29/10/2021,42.0,False,premium,Silver
787,,vitarasik,https://www.chess.com/member/VitaRasik,76457474,GM,0.0,Czech Republic,29,12/04/2020,16/07/2023,2465.0,2669.0,21/03/2021,38.0,3.0,4.0,2570.0,2750.0,13/07/2022,4409.0,1107.0,3437.0,2303.0,2337.0,04/05/2020,6.0,1.0,11.0,2981,13/07/2022,,False,premium,Elite
788,Vladimir Rogovskyi,viziruk,https://www.chess.com/member/viziruk,5113019,GM,0.0,Ukraine,4,13/05/2011,13/10/2011,,,,,,,2321.0,2321.0,02/07/2011,464.0,13.0,105.0,,,,,,,1368,13/05/2011,,False,premium,
789,Christopher Repka,incrediblebubacik,https://www.chess.com/member/IncredibleBubacik,88979138,GM,0.0,Slovakia,13,13/08/2020,23/05/2023,2387.0,2490.0,06/01/2021,37.0,8.0,12.0,2735.0,2739.0,19/03/2023,40.0,14.0,20.0,2807.0,2807.0,06/11/2022,1.0,0.0,0.0,800,13/08/2020,,False,premium,Stone
790,David Paravyan,dropstonedp,https://www.chess.com/member/dropstoneDP,69192934,GM,0.0,Russia,543,12/12/2019,16/07/2023,2627.0,2975.0,13/02/2022,143.0,120.0,91.0,3039.0,3132.0,25/10/2022,6102.0,2088.0,3579.0,3075.0,3201.0,25/03/2023,374.0,88.0,224.0,2252,11/06/2022,59.0,False,premium,Champion
791,,karl_2000,https://www.chess.com/member/karl_2000,10367756,GM,0.0,Germany,14,10/01/2013,07/12/2022,,,,,,,2567.0,2580.0,20/04/2020,1119.0,74.0,554.0,2406.0,2470.0,15/03/2021,115.0,3.0,60.0,1919,07/12/2022,53.0,False,premium,
792,karthikeyan pandian,kargan90,https://www.chess.com/member/Kargan90,5877207,GM,0.0,India,100,30/09/2011,15/07/2023,,,,,,,2723.0,2746.0,11/07/2023,724.0,94.0,654.0,2503.0,2503.0,19/12/2021,10.0,0.0,1.0,3190,25/10/2021,38.0,False,premium,Silver
793,Vladislav Tkachiev,vladislavtkachev,https://www.chess.com/member/vladislavtkachev,27474852,GM,0.0,Russia,22,28/03/2016,17/11/2020,,,,,,,2039.0,2079.0,24/12/2017,13.0,0.0,1.0,,,,,,,400,28/03/2016,,False,premium,
794,,kaffeehaus1851,https://www.chess.com/member/KaffeeHaus1851,80581652,GM,0.0,United States,5,27/05/2020,10/05/2023,2255.0,,,0.0,0.0,1.0,2740.0,2862.0,07/08/2022,53.0,9.0,34.0,2665.0,2870.0,10/06/2020,132.0,13.0,92.0,400,27/05/2020,,False,premium,Silver
795,Abhijeet Kunte,abhyak,https://www.chess.com/member/abhyak,32069494,GM,0.0,India,32,02/01/2017,16/07/2023,2579.0,2579.0,14/08/2021,4.0,0.0,0.0,2314.0,2362.0,28/03/2020,35.0,5.0,23.0,,,,,,,2080,03/05/2020,,False,premium,Bronze
796,,abhijeetonyoutube,https://www.chess.com/member/Abhijeetonyoutube,90871188,GM,0.0,India,49,09/09/2020,14/05/2023,2759.0,2759.0,20/02/2021,1.0,0.0,0.0,2913.0,2934.0,13/05/2023,87.0,9.0,33.0,2759.0,2780.0,19/09/2020,34.0,2.0,12.0,2847,11/03/2023,62.0,False,premium,Wood
797,Jorge Ferreira,jvferreira,https://www.chess.com/member/JVFerreira,18667552,GM,0.0,Portugal,60,28/08/2014,22/06/2023,,,,,,,2737.0,2834.0,15/05/2022,1470.0,228.0,1011.0,2138.0,2138.0,23/05/2022,8.0,0.0,0.0,1227,16/08/2017,45.0,False,premium,Crystal
798,,drblinditsky,https://www.chess.com/member/DrBlinditsky,59906430,GM,0.0,United States,43,17/04/2019,26/09/2021,,,,,,,2923.0,2960.0,17/05/2020,75.0,13.0,35.0,2821.0,2894.0,23/04/2019,232.0,15.0,154.0,2200,12/09/2020,0.0,False,premium,
799,,bazarov04,https://www.chess.com/member/Bazarov04,83444740,GM,0.0,Russia,14,20/06/2020,24/06/2023,2217.0,2432.0,11/11/2020,1.0,0.0,1.0,2713.0,2772.0,19/11/2020,1231.0,224.0,1170.0,2632.0,2781.0,11/09/2020,72.0,4.0,68.0,2213,07/08/2020,41.0,False,premium,Champion
800,Stany Ga,stanyga,https://www.chess.com/member/stanyga,48980720,GM,0.0,India,156,22/08/2018,13/07/2023,2365.0,2623.0,26/04/2020,25.0,2.0,12.0,2605.0,2793.0,12/04/2020,343.0,55.0,192.0,2135.0,2550.0,21/08/2020,293.0,21.0,193.0,2890,11/07/2023,49.0,False,premium,Stone
801,,teamchesscomes,https://www.chess.com/member/TeamChesscomES,77490682,GM,0.0,Spain,0,23/04/2020,21/09/2021,,,,,,,,,,,,,,,,,,,1200,23/04/2020,,False,premium,
802,,laskerisalive,https://www.chess.com/member/laskerisalive,44308518,GM,0.0,Argentina,4,16/03/2018,15/07/2023,2504.0,2504.0,08/07/2021,3.0,2.0,1.0,2273.0,2588.0,07/04/2021,4.0,1.0,6.0,,,,,,,1254,26/09/2020,,False,premium,
803,,gmyarick,https://www.chess.com/member/gmyarick,30859242,GM,0.0,Ukraine,126,12/11/2016,16/07/2023,,,,,,,2692.0,2841.0,31/12/2021,3090.0,388.0,2250.0,2544.0,2850.0,05/11/2020,407.0,36.0,329.0,3094,19/12/2022,49.0,False,premium,Crystal
804,Yasser Seirawan,gmyaz,https://www.chess.com/member/GMYAZ,5700627,GM,0.0,United States,944,30/08/2011,12/07/2023,,,,,,,2667.0,2667.0,25/09/2022,246.0,31.0,151.0,,,,,,,2718,04/05/2020,66.0,False,premium,Stone
805,,psycho_cowboy,https://www.chess.com/member/Psycho_Cowboy,90863922,GM,0.0,United Kingdom,15,09/09/2020,18/11/2020,2068.0,2068.0,11/10/2020,1.0,0.0,0.0,2401.0,2541.0,11/10/2020,9.0,1.0,7.0,,,,,,,1200,09/09/2020,,False,premium,
806,,argyllprince,https://www.chess.com/member/ArgyllPrince,75466500,GM,0.0,British Virgin Islands,2,03/04/2020,28/09/2022,,,,,,,2815.0,2845.0,26/07/2022,36.0,7.0,27.0,,,,,,,1200,03/04/2020,5.0,False,premium,Stone
807,,quietsunset,https://www.chess.com/member/quietsunset,164547529,GM,0.0,Spain,2,12/12/2021,15/07/2023,,,,,,,2690.0,2721.0,12/07/2023,82.0,10.0,51.0,,,,,,,1200,12/12/2021,,False,premium,Silver
808,Marcel Kanarek,mkanarek,https://www.chess.com/member/mkanarek,16454372,GM,0.0,Poland,1,14/03/2014,29/08/2014,,,,,,,1886.0,1886.0,29/08/2014,2.0,0.0,0.0,,,,,,,1607,14/03/2014,,False,premium,
809,Varuzhan Akobian,gmakobianstl,https://www.chess.com/member/GMAkobianSTL,32117466,GM,0.0,United States,438,04/01/2017,26/04/2023,2522.0,2662.0,18/01/2018,1.0,1.0,4.0,2701.0,2873.0,20/01/2021,409.0,100.0,288.0,2743.0,2631.0,09/05/2017,18.0,0.0,5.0,2514,03/07/2021,43.0,False,premium,Silver
810,,ragnaroek66,https://www.chess.com/member/ragnaroek66,35432376,GM,0.0,Germany,7,11/05/2017,04/07/2023,,,,,,,2273.0,2762.0,30/04/2019,27.0,4.0,26.0,2248.0,2275.0,14/03/2019,1.0,0.0,3.0,2601,06/04/2019,49.0,False,premium,Stone
811,,miron_sher,https://www.chess.com/member/Miron_Sher,37923738,GM,0.0,United States,0,19/08/2017,23/08/2017,,,,,,,,,,,,,,,,,,,1200,19/08/2017,,False,premium,
812,Wang Hao,aoitsukibluemoon,https://www.chess.com/member/Aoitsukibluemoon,157440329,GM,0.0,China,36,09/10/2021,15/07/2023,2688.0,2788.0,12/10/2021,7.0,4.0,5.0,,,,,,,,,,,,,1200,09/10/2021,,False,premium,Wood
813,Ruslan Pogoryelov,checom,https://www.chess.com/member/Checom,12249884,GM,0.0,Spain,0,10/06/2013,28/01/2014,,,,,,,2047.0,2204.0,28/01/2014,4.0,1.0,6.0,,,,,,,400,10/06/2013,,False,premium,
814,Milos Jirovsky,milosji,https://www.chess.com/member/MilosJi,77415772,GM,0.0,Czech Republic,15,22/04/2020,19/06/2022,1971.0,2550.0,30/05/2020,1.0,1.0,4.0,2530.0,2692.0,25/08/2020,381.0,72.0,235.0,2305.0,2633.0,26/07/2020,236.0,10.0,61.0,400,22/04/2020,,False,premium,Wood
815,,milos021,https://www.chess.com/member/Milos021,77524802,GM,0.0,Serbia,10,23/04/2020,03/12/2021,,,,,,,2812.0,2971.0,27/04/2020,10.0,8.0,8.0,2651.0,2594.0,28/04/2020,214.0,24.0,133.0,3259,06/05/2020,42.0,False,premium,
816,,rdeux42,https://www.chess.com/member/Rdeux42,75873770,GM,0.0,France,20,07/04/2020,15/07/2023,2440.0,2532.0,20/02/2021,4.0,2.0,2.0,2448.0,2562.0,14/12/2021,200.0,39.0,157.0,2445.0,2511.0,06/07/2023,53.0,2.0,41.0,2500,11/05/2021,43.0,False,premium,Crystal
817,Pascal Charbonneau,realpascalc,https://www.chess.com/member/RealPascalC,31927192,GM,0.0,United States,26,28/12/2016,23/06/2021,,,,,,,2762.0,2797.0,29/05/2019,180.0,33.0,100.0,,,,,,,1586,09/04/2019,44.0,False,premium,
818,Reinaldo Vera,reinaldovera,https://www.chess.com/member/Reinaldovera,74808710,GM,0.0,Cuba,32,28/03/2020,04/07/2023,2300.0,2300.0,04/01/2022,2.0,0.0,0.0,2227.0,2332.0,23/06/2021,171.0,11.0,146.0,1725.0,1667.0,26/05/2020,1.0,0.0,2.0,1578,29/08/2020,22.0,False,premium,Wood
819,,giantthresher,https://www.chess.com/member/GiantThresher,85391250,GM,0.0,American Samoa,21,02/07/2020,16/07/2023,,,,,,,2877.0,2891.0,23/12/2020,440.0,130.0,370.0,,,,,,,2550,11/01/2023,68.0,False,premium,Stone
820,Ruben Felgaer,rfelgaer,https://www.chess.com/member/rfelgaer,30477384,GM,0.0,Argentina,57,19/10/2016,13/07/2023,2526.0,2647.0,03/09/2021,9.0,1.0,4.0,2728.0,2805.0,29/04/2020,537.0,158.0,501.0,2110.0,2110.0,06/09/2021,1.0,0.0,1.0,1836,13/11/2017,42.0,False,premium,
821,,rheticus,https://www.chess.com/member/rheticus,2323941,GM,0.0,United States,0,24/11/2009,03/01/2011,,,,,,,,,,,,,,,,,,,2609,25/11/2009,,False,premium,
822,Roberto Mogranzini,gm_robertomogranzini,https://www.chess.com/member/GM_RobertoMogranzini,30874352,GM,0.0,Italy,141,13/11/2016,14/07/2023,2083.0,2203.0,20/11/2020,25.0,3.0,10.0,2623.0,2696.0,28/02/2023,4892.0,1032.0,5136.0,2496.0,2711.0,21/06/2023,221.0,39.0,214.0,400,13/11/2016,,False,premium,Legend
823,,riazantsev,https://www.chess.com/member/Riazantsev,49894140,GM,0.0,Russia,28,19/09/2018,11/04/2022,,,,,,,2827.0,2915.0,29/09/2021,336.0,95.0,327.0,2715.0,2757.0,18/03/2022,65.0,7.0,44.0,1236,20/09/2018,66.0,False,premium,Silver
824,Shakhriyar Mamedyarov,azerichessss,https://www.chess.com/member/Azerichessss,41533340,GM,0.0,United States,225,21/12/2017,08/03/2018,,,,,,,2814.0,2814.0,04/02/2018,1.0,0.0,0.0,2255.0,2162.0,14/02/2018,3.0,0.0,1.0,1200,21/12/2017,,False,premium,
825,,rlh2,https://www.chess.com/member/RLH2,59118974,GM,0.0,United States,20,29/03/2019,29/06/2021,,,,,,,,,,,,,2286.0,2515.0,28/06/2021,145.0,3.0,12.0,1200,29/03/2019,,False,premium,
826,Dusko Pavasovic,gm_splinter,https://www.chess.com/member/GM_Splinter,30211510,GM,0.0,Slovenia,20,03/10/2016,19/10/2020,,,,,,,2511.0,2511.0,21/07/2020,93.0,12.0,82.0,2243.0,2093.0,12/02/2017,2.0,0.0,0.0,1836,17/08/2019,35.0,False,premium,
827,,conquering,https://www.chess.com/member/Conquering,19489368,GM,0.0,India,54,29/10/2014,13/07/2023,2400.0,1412.0,20/10/2019,1.0,0.0,0.0,2814.0,2887.0,15/06/2020,2100.0,766.0,2323.0,2675.0,2764.0,30/10/2019,579.0,149.0,677.0,3642,13/07/2023,56.0,False,premium,Champion
828,Wouter Spoelman,mr_dynamic,https://www.chess.com/member/Mr_Dynamic,32139924,GM,0.0,Netherlands,48,05/01/2017,12/07/2023,2442.0,2586.0,08/02/2018,1.0,3.0,0.0,2565.0,2721.0,03/04/2020,70.0,5.0,49.0,2427.0,2427.0,16/01/2021,35.0,2.0,16.0,3309,07/01/2023,46.0,False,premium,
829,,gmarturyusupovauthor,https://www.chess.com/member/GMArturYusupovAuthor,294903443,GM,0.0,United States,0,21/06/2023,21/06/2023,,,,,,,,,,,,,,,,,,,1000,21/06/2023,,False,premium,
830,,priezvisko,https://www.chess.com/member/Priezvisko,87232610,GM,0.0,Czech Republic,2,21/07/2020,14/09/2020,,,,,,,2138.0,2493.0,25/07/2020,182.0,33.0,181.0,,,,,,,1249,21/07/2020,,False,premium,
831,Andrei Volokitin,gmvolokitin,https://www.chess.com/member/GMvolokitin,170459103,GM,0.0,Ukraine,6,27/01/2022,12/06/2023,2455.0,2918.0,13/02/2022,9.0,8.0,19.0,,,,,,,,,,,,,1200,27/01/2022,,False,premium,Bronze
832,,chessmastaflash88,https://www.chess.com/member/chessmastaflash88,86629962,GM,0.0,France,0,14/07/2020,04/08/2020,,,,,,,2974.0,2981.0,31/07/2020,112.0,16.0,41.0,,,,,,,1200,14/07/2020,43.0,False,basic,
833,Valentin Dragnev,assezde36,https://www.chess.com/member/assezde36,75516686,GM,0.0,Austria,30,03/04/2020,25/06/2023,2522.0,2772.0,14/03/2023,2.0,4.0,3.0,2812.0,2903.0,22/08/2021,758.0,192.0,640.0,2803.0,2869.0,20/06/2023,109.0,12.0,93.0,3832,07/10/2022,53.0,False,premium,Crystal
834,Gilles Miralles,oursemare,https://www.chess.com/member/oursemare,4199015,GM,0.0,France,262,02/11/2010,26/01/2022,2252.0,2379.0,12/04/2020,7.0,0.0,1.0,2493.0,2536.0,16/08/2019,180.0,19.0,62.0,2395.0,2245.0,01/03/2020,14.0,1.0,3.0,2886,22/10/2019,41.0,True,premium,
835,,nowayjosey,https://www.chess.com/member/NowayJosey,47291472,GM,0.0,United States,186,22/06/2018,16/07/2023,,,,,,,3065.0,3120.0,05/12/2020,981.0,384.0,738.0,2946.0,3095.0,18/12/2020,1313.0,184.0,784.0,3829,23/04/2019,84.0,False,premium,Stone
836,,pabloricardi,https://www.chess.com/member/PabloRicardi,65029054,GM,0.0,Argentina,69,03/09/2019,22/12/2020,2022.0,2356.0,27/09/2020,1.0,1.0,2.0,2579.0,2582.0,14/03/2020,484.0,64.0,231.0,,,,,,,1466,08/09/2020,44.0,False,premium,
837,Jacob Aagaard,gmjacobaagaard,https://www.chess.com/member/GMJacobAagaard,52316568,GM,0.0,Scotland,29,25/11/2018,25/05/2023,2067.0,2122.0,27/08/2021,9.0,3.0,4.0,2404.0,2468.0,21/05/2023,29.0,3.0,16.0,2404.0,2584.0,19/02/2023,14.0,2.0,4.0,3405,18/02/2023,42.0,False,premium,Silver
838,Tamaz Gelashvili,gmtamaz,https://www.chess.com/member/GMTamaz,8752994,GM,0.0,United States,9,02/09/2012,10/06/2022,,,,,,,,,,,,,,,,,,,400,02/09/2012,,False,premium,
839,,nesterovsky,https://www.chess.com/member/Nesterovsky,27175050,GM,0.0,Ukraine,54,11/03/2016,03/11/2020,,,,,,,2754.0,2842.0,26/05/2020,203.0,45.0,96.0,2832.0,2821.0,12/06/2017,759.0,93.0,431.0,400,11/03/2016,,False,premium,
840,Paulius Pultinevičius,nemegejas,https://www.chess.com/member/Nemegejas,127390408,GM,0.0,Lithuania,133,12/03/2021,15/07/2023,2081.0,2081.0,11/03/2023,31.0,1.0,1.0,2772.0,3014.0,27/03/2023,1987.0,334.0,1562.0,3000.0,3059.0,28/04/2023,2376.0,235.0,1754.0,4097,24/02/2023,66.0,False,premium,Legend
841,Cemil Aghamaliyev,gmgamil,https://www.chess.com/member/gmgamil,30618588,GM,0.0,Turkey,1268,28/10/2016,27/03/2023,918.0,,,0.0,0.0,2.0,2791.0,2898.0,21/04/2022,7742.0,829.0,7516.0,2759.0,2830.0,25/09/2021,1409.0,106.0,1299.0,3163,08/01/2023,41.0,False,premium,Champion
842,Pavel Maletin,pavelmaletin,https://www.chess.com/member/pavelmaletin,29817596,GM,0.0,Russia,80,07/09/2016,25/02/2022,,,,,,,2857.0,2917.0,08/09/2019,574.0,117.0,338.0,2368.0,2246.0,14/05/2020,15.0,0.0,2.0,2617,05/11/2018,48.0,False,premium,
843,,cipy77,https://www.chess.com/member/Cipy77,77395150,GM,0.0,Romania,10,21/04/2020,24/05/2023,2337.0,2415.0,04/06/2020,2.0,5.0,1.0,2457.0,2621.0,16/01/2022,309.0,55.0,215.0,,,,,,,1200,21/04/2020,,False,premium,Stone
844,Lucian-Costin Miron,predatoru,https://www.chess.com/member/Predatoru,27973214,GM,0.0,Romania,51,30/04/2016,14/07/2023,2360.0,2460.0,07/06/2020,10.0,9.0,7.0,2630.0,2723.0,30/08/2022,712.0,84.0,396.0,2469.0,2495.0,27/03/2021,142.0,9.0,79.0,2668,04/03/2021,39.0,False,premium,Crystal
845,,naarciisoo,https://www.chess.com/member/Naarciisoo,57407388,GM,0.0,Spain,2,16/02/2019,03/03/2019,,,,,,,2400.0,2400.0,16/02/2019,1.0,0.0,0.0,,,,,,,1200,16/02/2019,,False,premium,
846,Peter Leko,peterleko,https://www.chess.com/member/PeterLeko,171005459,GM,0.0,Hungary,12,31/01/2022,23/12/2022,2679.0,2679.0,17/09/2022,2.0,1.0,5.0,2719.0,2719.0,16/09/2022,4.0,2.0,8.0,2763.0,2784.0,16/09/2022,3.0,3.0,3.0,2200,23/12/2022,,False,premium,Stone
847,,phantom671,https://www.chess.com/member/Phantom671,148945753,GM,0.0,United Kingdom,1,25/07/2021,22/02/2023,,,,,,,2562.0,2686.0,29/12/2021,23.0,3.0,10.0,2517.0,2517.0,09/03/2022,24.0,2.0,4.0,1200,25/07/2021,,False,basic,Bronze
848,Rafał Antoniewski,gmbellicose,https://www.chess.com/member/GMBellicose,52644348,GM,0.0,Poland,52,02/12/2018,15/07/2023,,,,,,,2633.0,2633.0,20/05/2019,93.0,14.0,48.0,2650.0,2521.0,15/05/2019,175.0,13.0,98.0,3355,14/09/2019,53.0,False,premium,Wood
849,Xue Zhao,pkclub,https://www.chess.com/member/PKCLUB,77090224,GM,0.0,China,28,18/04/2020,09/07/2023,2419.0,2425.0,05/12/2020,17.0,4.0,8.0,2543.0,2752.0,28/06/2020,1416.0,190.0,1442.0,,,,,,,2997,25/07/2020,57.0,False,premium,Bronze
850,,m_godena,https://www.chess.com/member/M_Godena,50752632,GM,0.0,Italy,4,15/10/2018,20/12/2020,,,,,,,2623.0,2586.0,14/02/2020,34.0,3.0,9.0,,,,,,,1200,15/10/2018,39.0,False,premium,
851,Levon Aronian,armenianlion,https://www.chess.com/member/ArmenianLion,85950206,GM,0.0,Armenia,113,07/07/2020,06/04/2021,2754.0,2879.0,21/08/2020,6.0,4.0,1.0,,,,,,,3090.0,3271.0,06/04/2021,5.0,5.0,6.0,1200,07/07/2020,,False,premium,
852,Jan Timman,jantimman,https://www.chess.com/member/JanTimman,188656899,GM,0.0,Netherlands,60,02/07/2022,02/07/2022,,,,,,,,,,,,,,,,,,,1000,02/07/2022,,False,basic,Wood
853,,gmasterkiller,https://www.chess.com/member/gmasterkiller,65393738,GM,0.0,Argentina,39,12/09/2019,25/02/2022,1598.0,,,0.0,0.0,1.0,2580.0,2730.0,29/10/2019,626.0,136.0,604.0,2629.0,2649.0,29/09/2020,420.0,57.0,353.0,1200,12/09/2019,35.0,False,premium,Stone
854,Murtas Kazhgaleyev,murtas73,https://www.chess.com/member/murtas73,31846422,GM,0.0,Kazakhstan,57,25/12/2016,05/01/2022,2342.0,2594.0,12/01/2017,6.0,11.0,4.0,2649.0,2683.0,23/07/2020,120.0,19.0,57.0,2316.0,2316.0,01/11/2020,20.0,0.0,2.0,1200,09/06/2020,35.0,False,premium,
855,,muradore,https://www.chess.com/member/Muradore,39050866,GM,0.0,Serbia,97,30/09/2017,03/02/2023,1224.0,1443.0,30/09/2017,39.0,12.0,6.0,2690.0,2811.0,19/08/2022,5857.0,1485.0,6433.0,2315.0,2445.0,02/10/2019,145.0,11.0,124.0,2985,10/06/2021,,False,premium,Crystal
856,,gm_yupi,https://www.chess.com/member/GM_YuPi,279980969,GM,0.0,United States,1,28/04/2023,26/05/2023,2351.0,,,0.0,1.0,0.0,2707.0,2784.0,02/05/2023,8.0,2.0,6.0,2788.0,2788.0,11/05/2023,102.0,13.0,57.0,1000,28/04/2023,,False,premium,Stone
857,,mayachiburdanidze,https://www.chess.com/member/MayaChiburdanidze,89655456,GM,0.0,Georgia,0,23/08/2020,16/02/2023,,,,,,,,,,,,,,,,,,,1200,23/08/2020,,False,premium,
858,,goanchesstrio,https://www.chess.com/member/GoanChessTrio,90574242,GM,0.0,India,7,05/09/2020,23/08/2022,,,,,,,2741.0,2749.0,17/02/2021,81.0,10.0,35.0,2841.0,2841.0,23/08/2022,85.0,2.0,21.0,800,05/09/2020,46.0,False,premium,Wood
859,,loving3,https://www.chess.com/member/Loving3,294273067,GM,0.0,Belgium,1,18/06/2023,14/07/2023,2281.0,2281.0,14/07/2023,43.0,1.0,8.0,,,,,,,,,,,,,3223,14/07/2023,,False,premium,Stone
860,,andabata,https://www.chess.com/member/andabata,60172144,GM,0.0,United States,72,24/04/2019,03/04/2023,,,,,,,3223.0,3194.0,01/02/2020,440.0,53.0,171.0,2445.0,2445.0,12/09/2020,58.0,0.0,0.0,3156,25/06/2020,49.0,False,premium,
861,Michael Bezold,feuerwehrmannsam,https://www.chess.com/member/FeuerwehrmannSam,55707208,GM,0.0,Germany,8,09/01/2019,04/03/2023,2385.0,2487.0,18/01/2019,2.0,1.0,5.0,2633.0,2708.0,20/09/2021,51.0,8.0,28.0,,,,,,,1200,09/01/2019,,False,premium,Wood
